Digisol-DG-HR3400-300Mbps-Wireless-Broadband:
LOKESH KUMAR,5 July 2017,Amazon,Using this modem as router for ACT broadband. Good signal range. Previously used this modem for Tata docomo phone line connection. Best product. Just go for it.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Mangesh Nimodia,30 October 2015,Amazon,Can  this router supports  4g  data card ?,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Deepak Kumar Thyagarajan,16 August 2015,Amazon,I did not get the same product as shown but...it had all d specifications as mentioned so no problem ....with that.  ...it. Has a vv good range .....it crossses 2 walls of my house and still has a good range..... does not heat at all....setup may cause some trouble.......but is manageable.... So I would definitely recommend dis product... For those who need a good range....!!,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Ravi Prakash Pandey,17 June 2016,Amazon,just buy it ..no questions,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,4 October 2015,Amazon,this is very good. i give u 5 points,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
Amazon Customer,15 August 2017,Amazon,It doesn't  support WAN .As maximum internet service provider gives WAN service.,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
kanwardeep singh,14 April 2018,Amazon,Where is the wps botton,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
AJIT KUMAR CHOUDHARY,6 May 2016,Amazon,I want to purchase a wifi router cum range extender for my mts wifi dongle.. What should I buy for that??,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No
mrinmay jana,13 July 2016,Amazon,how to connect a range extender there is no button behind it,Digisol-DG-BG4300NU-Wireless-Broadband-Router,No,No

--------------------------------------------------
Digisol-DG-BR5400QAC-AC1200-Dual-Band-Wireless:
Sarthak J.,28 February 2018,Amazon,5Ghz sometimes not getting detected within same room. 5Ghz band signal very weak no range outside the room where router is kept. Used my old n class router as repeater for 802.11 N band to improve signal in other rooms for 2.4Ghz band. Probably should have gone for good models/brands.update-: Only band now works at a time. to get other band to work router must be restarted. bad quality router. seems like a waste of money. should have gone for a better expensive dual band router.,Digisol-DG-BR5400QAC-AC1200-Dual-Band-Wireless,No,No
CB,27 January 2018,Amazon,The router has very limited range. Its 5 Ghz network cant even reach the next room. The 2 Ghz network had better range but does not cover a 1000 sq feet house. Buy this router only if you are going to place it very close to your devices.,Digisol-DG-BR5400QAC-AC1200-Dual-Band-Wireless,No,No
CB,25 May 2018,Amazon,Not great router. Often does not connect to internet  require rebooting. Avoid.,Digisol-DG-BR5400QAC-AC1200-Dual-Band-Wireless,No,No
TD,1 January 2019,Amazon,Best router working good,Digisol-DG-BR5400QAC-AC1200-Dual-Band-Wireless,No,No
Shankar,11 June 2018,Amazon,Gr8 product!!!,Digisol-DG-BR5400QAC-AC1200-Dual-Band-Wireless,No,No
Sarthak J.,11 February 2018,Amazon,No range,Digisol-DG-BR5400QAC-AC1200-Dual-Band-Wireless,No,No
Saurabh,13 November 2018,Amazon,Nice,Digisol-DG-BR5400QAC-AC1200-Dual-Band-Wireless,No,No

--------------------------------------------------
Digisol-wireless-usb-adapter-DG-WN3300N:
Monoj Kumar,18 November 2017,Amazon,It's working with cp plus DVR and Jiofi. No issue of wireless connectivity of DVR with Jiofi. Solved my purpose. Nice product.,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
sanjay bhatti,2 August 2018,Amazon,Compatible with WIN 10.Plug and connect.One time settings.Note- The Adapter is not as big as shown in the picture but it is of the standard size as compared to other adapters.,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Monoj Kumar,2 December 2017,Amazon,it doesn't works on windows 10  64(bit) i need refund or compatible device please insure before delivery.,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
ANMOL,2 September 2018,Amazon,Working as expected,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
sanjay bhatti,16 October 2018,Amazon,Not fit for tv,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
TOTO,10 May 2019,Amazon,Good stuff. Need this for my cctv camera setup,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
AAR,22 February 2018,Amazon,ok,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Siddharth Pai,21 February 2018,Amazon,Very good product.,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Prabhakar,16 February 2018,Amazon,good,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Monoj Kumar,7 October 2018,Amazon,Good product. And excellent speed,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
sanjay bhatti,6 May 2018,Amazon,used for my cp plus cctv dvr,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Kashif Sayed,2 February 2018,Amazon,Digisol is good product,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Amazoncustomer,31 October 2018,Amazon,Not useful I am not happy for this product,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Goutam Sarkar,7 May 2018,Amazon,Very Nice Product,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Mohamed Saheedulla,6 May 2018,Amazon,I loved it,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Rajendra Singh,10 October 2018,Amazon,Product is good and satisfactorily working.,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Poonam,2 November 2016,Amazon,satisfied with the product,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Rohit singh,30 March 2018,Amazon,Best Product,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Monoj Kumar,26 January 2018,Amazon,Good product,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
sanjay bhatti,22 March 2018,Amazon,Good product,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Amazon Customer,19 October 2017,Amazon,18-10-2017: Got it for 399/-.  Yet to use  because the CD provided is not readable by my Win-7 Desktop.  (Order: 07-10-17  Del: 10-10-17)19-10-17:  Somehow managed to get installed.  Tested for one hour  found to be very good. Quality product from well known brand (Digisol-Poor customer service. Observed from their Toll Free number).26-10-17:  Superb  working smoothly  no heating  no hanging.08-12-2017: My review dt. 26-10-17  is continuing......Amazon delivery to my destination is just fair  almost a day is wasted at their ChennaI Hub   according to my observationf from 4 recent purchases.,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Amazon Customer,26 September 2013,Amazon,The pack comes with an empty installation disk. I made the device act as a wi-fi hotspot but when I select this the internet works on my other device through wi-fi but internet doesn't work on the host device i.e. pc. itself. The customer support of Digisol sucks.,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Chandru Pendyala,16 December 2017,Amazon,Range is very bad. It doesn't work well in a 500 Sq.ft Rooms. My router is in one room  my desktop with Digisol Wireless is in the other. And speed is reduced by almost 50% with doors closed. With doors open  speed reduced by 75%.- Keep your room doors open. Adjust your desktop closer to the main router. This helps.- I found it useful as it gets my work done with somewhat slower speeds. I get 20Mbps. My phones gets a speed of 20Mbps even when i stand outside my gate. But This Digisol  wireless is in the next room  and I get 12 Mbps with doors opened and around 7 mbps with doors closed. So it doesn't/cannot capture the full 20mbps speed.But I guess I can't complain much because its worth the money. If I had to buy a 'good' Wireless Card for my Desktop it would have cost me around 900-1300 bucks.As i read many comments  they tell it doesn't work well. It works very well with windows 7 & 10. Didn't try with 8 and 8.1.,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
sanjay,7 April 2016,Amazon,amazing product,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
MitZ,22 November 2017,Amazon,I was not given with the exact product what they have shown in the image which  is a b1 version. But I got a c1 version of this product .anyway it is working fine  but  sometimes failed to Recognise the wi-fi signal even which is very close to this product .,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
JEROME,16 May 2017,Amazon,Good,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Amazon Customer,8 November 2017,Amazon,Good Product.,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Monoj Kumar,30 November 2017,Amazon,best quality,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
sanjay bhatti,19 December 2016,Amazon,Very nice,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
ramu bandi,22 December 2017,Amazon,Nice One,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Ashish K.,13 November 2017,Amazon,works perfectly.,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
KUNAL VASANTRAO CHAVAN,15 December 2017,Amazon,THANKS,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Aayush,16 November 2017,Amazon,Product is really working fabulous as expected. Working perfectly on Windows 10  there is no need to install device drivers windows automatically installed it when you plug is first time. And of course very good response when u hit any website or even downloading something. Thanks and credit goes to Digisol.,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
SAJAHAN MANDAL,21 October 2017,Amazon,Very Nice Product. Good Quality,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
ZUBAIR,30 December 2017,Amazon,Does it work with hp 1005m printer for printing,Digisol-wireless-usb-adapter-DG-WN3300N,No,No
Panchanan Singh,11 February 2015,Amazon,This is a N300 adapter so it works the best with an n300 mbps wifi router.I have tried connecting this with both n150 & n300 mbps wifi router  with the n150 mbps router this device connects & disconnects frequently causing extreme rage. It was working fine with n300 mbps wifi router.Packaging was as usual flawless.,Digisol-wireless-usb-adapter-DG-WN3300N,No,No

--------------------------------------------------
Digisol-DG-BG4300NU-802-11N-Wireless-Broadband:
Ravi Prakash Pandey,21 July 2018,Amazon,I have used several ADSL routers over past 12 years but this one from digisol is best of them. My location is about 3 kms from the BSNL exchange and earlier connection dropouts were common especially in summers and rainy season. But after installing this router that problem is now almost gone. In addition to that this router offers far more functionality than what BSNL issued modems provide.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,26 November 2018,Amazon,The white color was not available as shown in photo but the seller immediately called me as soon as I ordered this to ask if it's okay to send black color instead.The packaging and all was very neat and good.Now let's come to main pointThe durability - the modem is very durable and small so m happy with itRange - the range of this wi fi is similar to any other modem at this range but what makes it different is it's strength signal. It's full even from 3 room next to it.Made in India - that's what I liked the most. If something is made in India n worthy of it I always buy itObviously there are cons too for example the reset button I doubt it u can press it with hand n side power button looks like made of some cheap plastic quality but I definitely suggest this to anyone looking for modem n router at this price range cuz no problems on my end 👍,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,7 November 2017,Amazon,One of the best modems that I ever Purchased. Before purchasing this I had DLink Asus but didnt get this type of performance. Very easy to Install. Now Iam having fast Internet connection and using BSNL bradbandThanks to Digisol IndiaProud to say thatIts an Indian product,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Kavita Negi,2 November 2018,Amazon,A compact & sturdy ADSL2+ modem & router.Based on the newer N series with 300 Mbps network speed.Suports 3G dongles too.Carries 3 year warranty.Been using it with  my bsnl connection via landline.Has two 5db gain antennas for better & strong connection.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Parshwanth Hegde,21 September 2018,Amazon,Configuring it took some time. The logo on the product still looks suspicious about the originality of the item. Though it is working fine.Even the web portal look different when connected through 192.168.1.1,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Neeraj Vishwakarma,24 March 2018,Amazon,So Far So Good with BSNL ADSL BB connection which is 10mbps speed. It has been week this modem has been setup. And the coverage of WiFi is pretty good also there is no connection drop issue. The modem interface is designed with web based UI and we have more options compared with other modem. Pretty good  modem made in INDIA.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Sravan (Madhu),2 January 2019,Amazon,I bought this on june 2018 and writing it on jan 2019. I think it is a good product for me. I bought this for ₹1350/-. No any issue felt but I didn't felt any serious advantage of having the second antenna  ie; I can't feel any serious boost of the wifi network in my house with the two antenna while comparing with my previous one antenna modem. Maybe it is due to wifi traveling issue in my house (have lots of walls). But like i said i didn't feel any loss of speed even though the signal strength are low. Also our devices must be capable to grab the signal very well,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
ganesh,8 July 2018,Amazon,First time ever I am really dissatisfied with the packaging of Amazon India. The box as shown in the picture is damaged. This box was just inside a Plastic Packet and no separate carton box was given by the seller in this case to protect the original device box. Amazon insists on providing original covers tags etc while accepting a return but they should look into this lackadaisical approach of packaging by the seller.Coming to the device  it works justs brilliantly with my BSNL ADSL Line. Setting it up was a breeze and it provides good speed and coverage with its two antennas. I am receiving pretty decent coverage on my first floor room as well as through out the house with the device placed at a corner room in my house.The box consists of Router device  Power adapter  a splitter for adsl line and telephone  Short RJ45 cable  two telephone cables for connecting the device.It also has a quick start guide  a installer cd with step by step instructions on how to install the device properly.Just go for it you will not repent buying this device.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Swali,7 August 2018,Amazon,The router is easy to set up and manage. Has three options for internet connection - ADSL  RJ45 and USB dongle support. I am using it with USB dongle at the moment and it is good for the purpose.But it does have one issue. It frequently redirects to Tata Docomo wired broadband site. At first I thought the issue is with my computer but no it happens on all my devices  all the phones and even my friends' laptops when browsing through this router. It is very annoying at times.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,7 November 2018,Amazon,I my writing this review after years of utilization of this modem.Easy to install and high capacity and log distance frequency. Range almost first floor to third floor. Go with it...,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,25 June 2017,Amazon,really awesome product and customer service is 2 good. i am use connect with dongle.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi kirti Didwania,20 June 2018,Amazon,Has been giving me problems from day one. The BSNL says the modem has a problem. Once a while the internet comes on for about 1 or 2 minutes and then dies off. The window for returns has already expired. Hope amazon does something about this.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
rajeshwar j.,3 January 2019,Amazon,Very delicate  nice colour good coverage & speed as well  Awesome adsl modem+ router.And most importantly indigenous product in this range with usb port  double antennas. Happy with digisol product.Thanks to Amazon services very fast & reliable.Birhade Sanjay Harishchandra  Nashik  Maharashtra  India.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,28 December 2016,Amazon,Product made in India. Good one as per price.Range is good.At 12 m After crossing two walls It provides signal.24 x 7 running with normal heating. Easy installation.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Sanjay Harishchandra Birhade, Nashik.,18 September 2015,Amazon,Good design  but rather limited range  into even next room  compared to my earlier TP-Link 150 MBPS  single antenna router. But sets up quite easily.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,17 July 2018,Amazon,Great product. Had to go online to customer service for installation procedure and they were very helpful. Working faultlessly and I have to commend the customer service of Digisol for guiding me through every step of the installation process.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Nadeem,20 June 2018,Amazon,Best product for home use...Pros :-> Indian Product-> Customer service is really good-> No Heating or disconnection problem [normally it ll be switched on 24-48 hrs continuously]-> Best value buy for moneyCons :-> 2 layers walls = Low signal coverage,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,24 January 2019,Amazon,product is good and made in India. If you want to convert  usb printer to wifi you need to buy TP link TD W 8968 to achieve this,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,14 June 2018,Amazon,@1240 it is a good buy. It works well and without any problem. Range is also fine. Cover all the three floors.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,20 January 2019,Amazon,One of the few quality modems available in market for less price and its indian gives excellent range and connectivity,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
R P Sinha,23 March 2019,Amazon,The item was well packed and delivered on time. Installation was fairly easy. The range is quite good and so are the speeds. Provides full strength connection to all parts of my 2BHK flat.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Dr.D.chandrashekhar,9 August 2016,Amazon,Before using this  I borrowed a TPLINK 300N ADSL2+ router from my friend. I was getting full coverage in my home. I am not getting similar coverage with Digisol. However  This is more stable compared to TPLINK.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Akshay,23 January 2019,Amazon,Very Good product  easy set up   versatile for all purpose,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
nkpatro,14 October 2016,Amazon,Excellent product and super fast delivery by Amazon. Been using 24x7 for over a year now flawlessly.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Sooraj,15 April 2018,Amazon,I was satisfied with the purchaseThis product is perfectly alrightReceived it in timeThank you,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Vishal S Chopra,3 February 2019,Amazon,Nice product  go for it,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Pradeep Kumar,7 January 2019,Amazon,good wifi range  un wanted redirects   usb useless,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,17 February 2017,Amazon,It is nice one and have good range. I could get the signal almost 40 feet away on first floor through brick walls and concrete ceiling. One thing to note is that max download speed is 24 MBps from internet. 300 MBps is speed over the wifi in the local home network devices not the internet.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,23 August 2017,Amazon,Great Routers which is like universal,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,26 March 2018,Amazon,Good product. Works well without issues. Haven't tested the backup functionality through GSM dongle but all other features are working upto expectations.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Revanth,30 June 2018,Amazon,Very nice product   efficient for BSNL BROADBAND,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,2 July 2018,Amazon,Nice router.Works good with BSNL I am currently getting a cool 40mbps speed.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
PRITHIBI HAZARIKA,16 June 2018,Amazon,Working well  set up was easy.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Anuradha,4 November 2018,Amazon,its good product in this price range..It works well for my adsl connection.Signal strength is average..Good thing is its indian product.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,7 June 2018,Amazon,Works well with my BSNL connection.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
BIVEK JAISWAL,2 January 2017,Amazon,IT IS WORKING VERY EFFECTIVELY FROM LAST 15DAYS.......SIGNAL STRENGTH WAS VERY GOOD...........EVEN SUITABLE FOR LARGE HOUSES,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,20 November 2018,Amazon,Fraud product.Never buy,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,17 November 2018,Amazon,nyc ahnu,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,29 January 2018,Amazon,Good product and the range is very good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
MOHAMMED SAHL,14 March 2016,Amazon,i purched this router 6 month ago at amazom. and still nothing any problem .. even 6 day i continue used without switch off .Digisol router is very best result for BSNL broadband.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Gaurav Deshmukh,28 October 2018,Amazon,Very nice  works well 4 months now. Addl external hdd can be connected upto 1TB,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
pradeep,31 January 2019,Amazon,Very nice product and I'm using this with my BSNL Broadband speed is good and I like this product.thanks Amazon.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ajay,7 September 2016,Amazon,No comments  its up to the mark.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amit Mishra,23 May 2018,Amazon,Nice product work well but only the led light is not visible in light.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Casper,4 March 2019,Amazon,Very Useful and Perfect,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,15 July 2016,Amazon,too good. wifi range is very good  nearly 40 yards. perfect for a little home like mine.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,28 June 2018,Amazon,Very good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
LMK,10 October 2016,Amazon,This is my second purchase of same modem. I purchased first one 3 years back and it stll working good. Never had any issues with it during the period,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ujwal K,22 February 2018,Amazon,Good product and working quite well,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,2 June 2018,Amazon,Being an Indian product it's cheaper than other brands offering  I had low expectations for this product.. actually its better than i thought.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
AMAZON 400015,1 October 2017,Amazon,it is cheap and there no such area coverage,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Rajanarayanan,25 July 2018,Amazon,Faulty product .stopped working after 3 months.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
prateek,1 December 2016,Amazon,On very initial usage  device was getting heat  after few days it is fine now. Writing this review  so that if there is any issue at manufacturer level... they can fix that. Otherwise device is fine from most of the aspects now,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,11 October 2018,Amazon,Good product with good WiFi range,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,23 July 2018,Amazon,Very poor. Not good for BSNL home broadband. disconnecting every 3-5minutes.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,11 November 2016,Amazon,very good product  packing was risky as the product may damaged  may be send by keeping in a plastic box  contains : splitter  Rj 11cable- 2piece  lan cable - 1 piece,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
NS,29 July 2016,Amazon,The router is good but the adapter looks really cheap and burnt just after 2 hours I plugged. I called the shipping agency but couldn't get their call.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
brij kishor kumar,10 December 2018,Amazon,Easy setup good build quality nice product,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
ATUL KUMAR,7 October 2018,Amazon,Excellent products,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Pruthvi.R,16 September 2016,Amazon,Good range (can access decently across 2 walls). Set up for MTNL took 2 minutes (please use the CD provided). Will reccomend,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
BABEESH,30 March 2017,Amazon,Unable to connect USB data  but rest of that its OK to use,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
X,24 August 2018,Amazon,Very good modem,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
HALEBEEDU ABHISHEK,27 February 2018,Amazon,nice  working well till 3 month,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,30 July 2017,Amazon,Best suited for BSNL connections,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,15 January 2017,Amazon,Compact  nice look. Preferably for BSNL...Go for it..,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
sathish,1 March 2019,Amazon,Bought a brand new one. It stopped working within one month. Very bad quality.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
VAGEESHA JAJUR,27 February 2019,Amazon,Range is good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Sarv,29 October 2016,Amazon,This is a very good product and very good connectivity and wifi also good.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Gurjeet,6 June 2017,Amazon,good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
SOUMIK R.,9 May 2018,Amazon,Nice one.Fast delivery by Amazon.....,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
PERUMAL PILLAI.N,8 August 2018,Amazon,Usual. No complication.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Anand.J,27 January 2017,Amazon,Solved all my past issues with billion modem and cisco router. Now all websites load quicker and range also increased.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,16 March 2019,Amazon,For this price range its the best modem,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,13 January 2018,Amazon,Personally  I like this product as per compared to other. Digisol has good signal strength  I would highly recommend.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Nakul,17 May 2018,Amazon,Too difficult to setup...,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Vijay Varute,2 March 2017,Amazon,Have been using it for 2 months only but it is good. I would have preffered a higher model of 600MB bandwidth as my room sizes are  big,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Tapas kumar jena,18 October 2018,Amazon,Worth money spent.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,28 May 2018,Amazon,Best part is the USB availability..,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Pradeep Kumar,6 November 2018,Amazon,Good and cheap cartridge,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Vinay,13 August 2017,Amazon,Excellent product  specifitionUser friendly n simple installation procedure.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Govi,28 September 2017,Amazon,After using it for 6 months the USB port got damaged. Now I cannot plugin my dongle into it.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,23 August 2015,Amazon,I received the product on 22.8.15. This is overall a excellent product of Digisol and working fast with my Huewai e173 dongle.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,7 October 2016,Amazon,Excellent wifi modem...it gives good range and excellent speed...,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Mrinal Das,20 October 2018,Amazon,NICE VALUE OF MONEY,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,18 November 2017,Amazon,Very good product. Stable connectivity.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
nagendra,8 October 2018,Amazon,Good one,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,11 December 2016,Amazon,It's the best lowest price n extra future proof features...,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
steve,13 July 2016,Amazon,Great.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Sapnesh chari,19 December 2016,Amazon,Good Seller Great Item As Described,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Adeline,25 November 2017,Amazon,very nice modem. To addition to all other reviews its a 3 in one modem. adsl+dsl+3g. wifi range ok.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,24 May 2018,Amazon,GOOD,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,1 August 2018,Amazon,often internet flickering,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
tanmay Thakkar,13 January 2018,Amazon,Good item worth of money. Using last six months good performance.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ramaswamy Madhavan,9 April 2017,Amazon,smooth working.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Sing,9 December 2015,Amazon,stopped working after 2 yeras   dealer not responding..,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
PRAVEEN DAVE,19 May 2018,Amazon,Very good product,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
sudheer,8 September 2018,Amazon,I like,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Yash,9 June 2017,Amazon,good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Sachin Tak,8 February 2019,Amazon,I like and easy to use,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
